"","gene_id","gene_symbol","gene_entrez","gene_desc","hos_log2FC","hos_padj","os17_log2FC","os17_padj"
"997","ENSG00000127870","RNF6",6049,"ring finger protein 6",0.87988764477515,5.87503870808708e-66,0.813970111004708,2.72236118893939e-16
"998","ENSG00000131269","ABCB7",22,"ATP binding cassette subfamily B member 7",-1.34134691311888,5.87503870808708e-66,-1.57200876279357,6.94550009429834e-52
"999","ENSG00000196177","ACADSB",36,"acyl-CoA dehydrogenase short/branched chain",-1.64450754299906,6.24344110629324e-66,-1.07683615612842,7.45150776130368e-22
"1000","ENSG00000158710","TAGLN2",8407,"transgelin 2",-0.598830204127345,6.68008111630569e-66,-0.43918092530996,2.37985458499575e-05
"1001","ENSG00000169499","PLEKHA2",59339,"pleckstrin homology domain containing A2",-1.24503136513272,8.25020679917684e-66,-0.44677829507373,1.8438310012519e-09
"1002","ENSG00000132481","TRIM47",91107,"tripartite motif containing 47",1.70929399535408,8.38922957727109e-66,1.71032774011888,2.68534452793129e-50
"1003","ENSG00000108107","RPL28",6158,"ribosomal protein L28",-0.712248256959913,8.59631349655026e-66,-0.447721911669152,1.1019047766618e-05
"1004","ENSG00000108433","GOSR2",9570,"golgi SNAP receptor complex member 2",0.816793997262222,9.07962371898285e-66,1.43549478321815,1.15565851649248e-53
"1005","ENSG00000088876","ZNF343",79175,"zinc finger protein 343",1.15552070035945,9.96741346198699e-66,0.923389856119182,1.15737575675334e-14
"1006","ENSG00000179598","PLD6",201164,"phospholipase D family member 6",2.34416538075248,1.92900119666096e-65,1.54786418120699,4.62145092555123e-39
"1007","ENSG00000135686","KLHL36",79786,"kelch like family member 36",-0.922734566054895,2.01563186278131e-65,-0.89835283672302,1.43903974546668e-18
"1008","ENSG00000136942","RPL35",11224,"ribosomal protein L35",-0.816369835827802,2.08732393318071e-65,-0.53850068558558,1.34604637662313e-09
"1009","ENSG00000148824","MTG1",92170,"mitochondrial ribosome associated GTPase 1",1.15770666686163,2.3656018308667e-65,0.76927899466358,1.44998758404283e-08
"1010","ENSG00000029153","BMAL2",56938,"basic helix-loop-helix ARNT like 2",1.29667564380442,2.53504483853981e-65,1.4004837552323,3.85106340207407e-62
"1011","ENSG00000149792","MRPL49",740,"mitochondrial ribosomal protein L49",0.734838470751454,2.59501771178953e-65,0.705223661733396,1.09153479618029e-15
"1012","ENSG00000138771","SHROOM3",57619,"shroom family member 3",-1.37675531753299,3.52029708645122e-65,-0.902502465542194,2.09569262431445e-09
"1013","ENSG00000136231","IGF2BP3",10643,"insulin like growth factor 2 mRNA binding protein 3",0.740683911931943,3.6991139438871e-65,0.584189156426176,1.99447488281474e-19
"1014","ENSG00000172935","MRGPRF",116535,"MAS related GPR family member F",-2.83207088742118,3.79351762495668e-65,-1.2324130183119,3.64906113796865e-08
"1015","ENSG00000071462","BUD23",114049,"BUD23 rRNA methyltransferase and ribosome maturation factor",0.504827450784232,4.8922185542698e-65,0.457875135589855,6.48255898212853e-08
"1016","ENSG00000173456","RNF26",79102,"ring finger protein 26",-0.640336249014828,4.91259402819488e-65,-1.27074277966226,1.99097184417464e-34
"1017","ENSG00000112118","MCM3",4172,"minichromosome maintenance complex component 3",-0.849009481367059,6.83349902951611e-65,-1.9497292471235,7.28330513234409e-114
"1018","ENSG00000104907","TRMT1",55621,"tRNA methyltransferase 1",1.44066823535752,7.13016970400742e-65,0.828814803524235,5.73296711419376e-09
"1019","ENSG00000137161","CNPY3",10695,"canopy FGF signaling regulator 3",-0.868985471746721,1.23005569413904e-64,-0.692052195625585,8.70854449123277e-10
"1020","ENSG00000179981","TSHZ1",10194,"teashirt zinc finger homeobox 1",-2.09428621606776,1.23393017785694e-64,-1.6017098396966,8.28267386597301e-34
"1021","ENSG00000221869","CEBPD",1052,"CCAAT enhancer binding protein delta",1.30913270178449,1.40466281029716e-64,1.89195378780634,1.95558509216306e-41
"1022","ENSG00000119938","PPP1R3C",5507,"protein phosphatase 1 regulatory subunit 3C",-3.00442425683069,1.6813605878227e-64,-1.27345117709855,1.40373926607049e-12
"1023","ENSG00000184924","PTRHD1",391356,"peptidyl-tRNA hydrolase domain containing 1",-1.56022446843785,1.89882587626407e-64,-1.60365841988204,7.46850326230209e-11
"1024","ENSG00000132256","TRIM5",85363,"tripartite motif containing 5",1.73333108284544,2.05688221474371e-64,1.66377051293773,1.27425407090043e-19
"1025","ENSG00000164741","DLC1",10395,"DLC1 Rho GTPase activating protein",0.767591689397474,2.39287212840008e-64,0.901021667911905,0.0379186939637847
"1026","ENSG00000144713","RPL32",6161,"ribosomal protein L32",-0.648353534268561,2.41507847653257e-64,-0.416224801953369,4.78336106873044e-06
"1027","ENSG00000103202","NME4",4833,"NME/NM23 nucleoside diphosphate kinase 4",-1.03327251467716,2.53627799735154e-64,-0.728424845937177,8.40149357666692e-14
"1028","ENSG00000086102","NFX1",4799,"nuclear transcription factor, X-box binding 1",0.947919681331901,2.65093980442847e-64,0.593092113515198,4.82054484116523e-16
"1029","ENSG00000103187","COTL1",23406,"coactosin like F-actin binding protein 1",-0.889143090689195,3.17048036228619e-64,-0.430729463607839,0.00177371970060595
"1030","ENSG00000080819","CPOX",1371,"coproporphyrinogen oxidase",-1.38529120326667,3.72458213955588e-64,-1.21439590729425,5.29975713753576e-18
"1031","ENSG00000088826","SMOX",54498,"spermine oxidase",1.87804184168145,4.4149882260624e-64,1.78860627689141,2.26831003946408e-24
"1032","ENSG00000166411","IDH3A",3419,"isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha",0.683074502051786,4.44027406704183e-64,0.757606670852535,1.20102615687653e-19
"1033","ENSG00000175390","EIF3F",8665,"eukaryotic translation initiation factor 3 subunit F",-0.809963301507584,4.46361849686907e-64,-0.919275041742514,4.68880002867604e-17
"1034","ENSG00000205730","ITPRIPL2",162073,"ITPRIP like 2",1.18954440365651,4.7926571159605e-64,1.30116493757188,2.95682407621883e-43
"1035","ENSG00000068489","PRR11",55771,"proline rich 11",-1.14458329931109,4.883505403365e-64,-2.51992954693664,1.75231558346752e-18
"1036","ENSG00000148498","PARD3",56288,"par-3 family cell polarity regulator",0.729084338303086,7.10534088914058e-64,0.688381196745708,2.58454397507852e-24
"1037","ENSG00000110330","BIRC2",329,"baculoviral IAP repeat containing 2",0.922377113535633,7.3587535336496e-64,2.06296433171502,6.92760628378662e-76
"1038","ENSG00000177192","PUS1",80324,"pseudouridine synthase 1",0.994653660099924,8.14947366775294e-64,0.876492679244075,1.02939647660691e-09
"1039","ENSG00000114942","EEF1B2",1933,"eukaryotic translation elongation factor 1 beta 2",-1.12650623007752,8.26455230389367e-64,-1.02219833356091,4.31601537184939e-28
"1040","ENSG00000152457","DCLRE1C",64421,"DNA cross-link repair 1C",1.00765847809941,8.72483307239004e-64,0.922669318600328,4.61804744250153e-13
"1041","ENSG00000254999","BRK1",55845,"BRICK1 subunit of SCAR/WAVE actin nucleating complex",-0.836723985866051,8.72868629865004e-64,-0.507948131116909,2.12571434516026e-11
"1042","ENSG00000059728","MXD1",4084,"MAX dimerization protein 1",1.64484125029735,9.21336732652877e-64,2.37289786422208,7.15670445871573e-101
"1043","ENSG00000170903","MSANTD4",84437,"Myb/SANT DNA binding domain containing 4 with coiled-coils",0.951289486645024,1.0916469123835e-63,0.827097021194533,1.46576492485472e-17
"1044","ENSG00000196411","EPHB4",2050,"EPH receptor B4",-1.23182615773998,1.1612524057659e-63,-0.591726652477397,1.71211392340616e-16
"1045","ENSG00000148606","POLR3A",11128,"RNA polymerase III subunit A",0.8912518557462,1.46290930345325e-63,1.21550792214497,8.18954370581642e-39
"1046","ENSG00000048544","MRPS10",55173,"mitochondrial ribosomal protein S10",0.854345548834111,1.54850440653332e-63,0.729165807268391,1.14953273293759e-12
"1047","ENSG00000197958","RPL12",6136,"ribosomal protein L12",1.79643702043899,1.66532951609476e-63,2.09279441836622,2.46129921705047e-66
"1048","ENSG00000169683","LRRC45",201255,"leucine rich repeat containing 45",-2.32476625093462,1.73254911162211e-63,-3.09757564246993,9.98411595316879e-21
"1049","ENSG00000186468","RPS23",6228,"ribosomal protein S23",-0.624026441325018,1.83299411772989e-63,-0.341559543663691,5.93699510326445e-05
"1050","ENSG00000167842","MIS12",79003,"MIS12 kinetochore complex component",0.953374961134954,1.99218414056536e-63,0.493078477464284,1.89104322453641e-05
"1051","ENSG00000119537","KDSR",2531,"3-ketodihydrosphingosine reductase",1.02526231244254,2.08967978628875e-63,1.27026720915045,1.8377317141795e-82
"1052","ENSG00000141556","TBCD",6904,"tubulin folding cofactor D",-1.01750710970869,2.10813586757632e-63,-1.7906523585569,1.36520226789934e-66
"1053","ENSG00000068438","FTSJ1",24140,"FtsJ RNA 2'-O-methyltransferase 1",0.709867638425073,2.51625337516545e-63,0.290852824295708,5.59255446313826e-05
"1054","ENSG00000254093","PINX1",54984,"PIN2 (TERF1) interacting telomerase inhibitor 1",1.56916822876636,3.27521051269759e-63,1.02944032986028,1.26258336321734e-15
"1055","ENSG00000138074","SLC5A6",8884,"solute carrier family 5 member 6",0.94101639304864,3.37283933815992e-63,1.65655851580929,8.19718192450488e-63
"1056","ENSG00000187953","PMS2CL",441194,"PMS2 C-terminal like pseudogene",1.59332081937188,4.83135155133333e-63,1.43118997125212,4.64772821494932e-34
"1057","ENSG00000181163","NPM1",4869,"nucleophosmin 1",-0.618587921638365,5.47117311212241e-63,-0.269735476682138,0.000107450335906243
"1058","ENSG00000099860","GADD45B",4616,"growth arrest and DNA damage inducible beta",0.877749615374786,5.85391656806087e-63,2.03738206645605,2.91616315399561e-115
"1059","ENSG00000115211","EIF2B4",8890,"eukaryotic translation initiation factor 2B subunit delta",0.831766102371511,6.07453633865155e-63,0.471060278177853,4.41335963523205e-08
"1060","ENSG00000078304","PPP2R5C",5527,"protein phosphatase 2 regulatory subunit B'gamma",-0.649537385371396,6.22542561102646e-63,-0.685605516638324,1.09056437129285e-23
"1061","ENSG00000119402","FBXW2",26190,"F-box and WD repeat domain containing 2",-0.796907316028741,6.22557290297761e-63,-0.828467987448041,2.7524056635488e-13
"1062","ENSG00000086289","EPDR1",54749,"ependymin related 1",-0.943373508168687,6.50381922379594e-63,-0.436966968926368,1.39209525290785e-05
"1063","ENSG00000107443","CCNJ",54619,"cyclin J",1.14751173179234,6.90416187740942e-63,1.38263080863757,1.71445720405797e-16
"1064","ENSG00000143772","ITPKB",3707,"inositol-trisphosphate 3-kinase B",-2.40980320732066,7.1889806939723e-63,-2.3827748809106,6.25490057229081e-57
"1065","ENSG00000164587","RPS14",6208,"ribosomal protein S14",-0.896203231009109,7.78430534636749e-63,-0.546541876073977,1.65209254931351e-08
"1066","ENSG00000213463","SYNJ2BP",55333,"synaptojanin 2 binding protein",-0.871081518263349,8.51759100881557e-63,-0.658299469619439,3.64619304855108e-08
"1067","ENSG00000255690","TRIL",9865,"TLR4 interactor with leucine rich repeats",-2.78964727293101,1.19984132456019e-62,-2.51134847528847,1.02707362800471e-07
"1068","ENSG00000035141","FAM136A",84908,"family with sequence similarity 136 member A",0.742480980886708,1.38682274800294e-62,0.652627694395928,3.79411950448609e-12
"1069","ENSG00000147324","MFHAS1",9258,"multifunctional ROCO family signaling regulator 1",1.44142774878731,1.52864409336135e-62,1.0296795622555,3.34439695223638e-38
"1070","ENSG00000171606","ZNF274",10782,"zinc finger protein 274",0.976260549666321,2.63394361991404e-62,0.776768147201104,9.02369801790493e-09
"1071","ENSG00000115758","ODC1",4953,"ornithine decarboxylase 1",0.748765828874268,2.83394878108581e-62,0.879022977501417,8.61609848551103e-34
"1072","ENSG00000114978","MOB1A",55233,"MOB kinase activator 1A",-0.632063596321004,3.14153033630832e-62,-0.463296664971547,1.52878998143052e-14
"1073","ENSG00000163249","CCNYL1",151195,"cyclin Y like 1",1.00647685112811,3.31114176709443e-62,0.899690947319026,3.95241828677158e-13
"1074","ENSG00000085719","CPNE3",8895,"copine 3",-0.839165226483473,3.32883182400816e-62,-0.720870354079331,4.67123290757538e-09
"1075","ENSG00000180346","TIGD2",166815,"tigger transposable element derived 2",1.23955636722812,3.82858294650635e-62,0.578102601343253,3.10714117540385e-05
"1076","ENSG00000140391","TSPAN3",10099,"tetraspanin 3",-0.627689606897335,4.23105877257595e-62,-0.134899054842443,0.0426110107406947
"1077","ENSG00000102710","SUPT20H",55578,"SPT20 homolog, SAGA complex component",1.16351817679768,5.04801095214095e-62,0.647033652830015,4.30312763439866e-05
"1078","ENSG00000196998","WDR45",11152,"WD repeat domain 45",1.2308983944214,5.58391244230416e-62,1.73102176154703,4.76877097281141e-56
"1079","ENSG00000106333","PCOLCE",5118,"procollagen C-endopeptidase enhancer",-1.66619676787834,7.70984263597438e-62,-1.30359977267253,1.9270867567834e-14
"1080","ENSG00000169359","SLC33A1",9197,"solute carrier family 33 member 1",1.06835369467328,1.16764905126043e-61,0.793621152858167,3.16748726671138e-19
"1081","ENSG00000100014","SPECC1L",23384,"sperm antigen with calponin homology and coiled-coil domains 1 like",0.944366719695677,1.41102328278236e-61,0.764441676862121,4.3070618609016e-18
"1082","ENSG00000077549","CAPZB",832,"capping actin protein of muscle Z-line subunit beta",-0.852391184195416,1.61283891434568e-61,-0.409501308462932,2.51960507148853e-06
"1083","ENSG00000173068","BNC2",54796,"basonuclin 2",-1.86041125265337,2.00006403805678e-61,-0.418801357124478,0.00483863007604986
"1084","ENSG00000110700","RPS13",6207,"ribosomal protein S13",-0.650149077630497,2.69190134766048e-61,-0.313656252833903,6.4549823780908e-05
"1085","ENSG00000041357","PSMA4",5685,"proteasome 20S subunit alpha 4",1.05726240638667,2.81691407019574e-61,1.92693117141999,2.73552645039317e-150
"1086","ENSG00000104626","ERI1",90459,"exoribonuclease 1",0.802154538767757,2.89556532221929e-61,0.445539205168722,0.000575245471923877
"1087","ENSG00000099341","PSMD8",5714,"proteasome 26S subunit, non-ATPase 8",0.488033181011249,4.06509722874118e-61,0.249572034303951,0.00939020642465413
"1088","ENSG00000163661","PTX3",5806,"pentraxin 3",1.32915571315789,4.22830266259049e-61,4.10998623520081,2.081589381572e-77
"1089","ENSG00000100216","TOMM22",56993,"translocase of outer mitochondrial membrane 22",-0.852014186245162,4.98478488318099e-61,-0.762181934946097,4.35224851032871e-16
"1090","ENSG00000182606","TRAK1",22906,"trafficking kinesin protein 1",-0.968915239391509,6.29284356067765e-61,-0.170352341833965,0.0173392419954647
"1091","ENSG00000150527","MIA2",4253,"MIA SH3 domain ER export factor 2",1.14140341393522,7.2731623279306e-61,2.15970463245482,1.45351385915706e-123
"1092","ENSG00000160208","RRP1B",23076,"ribosomal RNA processing 1B",0.640376420429623,7.65316399218197e-61,0.227120238809441,0.015191717733172
"1093","ENSG00000196876","SCN8A",6334,"sodium voltage-gated channel alpha subunit 8",1.91313711920476,8.19389618850681e-61,2.24009024473738,5.29439851480037e-05
"1094","ENSG00000153944","MSI2",124540,"musashi RNA binding protein 2",-1.1023134170946,9.73497270203975e-61,-1.80249538547334,1.38320258542535e-18
"1095","ENSG00000092108","SCFD1",23256,"sec1 family domain containing 1",0.652422066167168,1.27489616339131e-60,1.10942465204115,3.56846777147186e-33
"1096","ENSG00000149930","TAOK2",9344,"TAO kinase 2",-0.985038362365466,1.70184270962784e-60,-1.73544948882947,6.70477515068388e-20
"1097","ENSG00000080608","PUM3",9933,"pumilio RNA binding family member 3",1.00058996278694,1.83761105088393e-60,1.47956581913051,1.37320757992708e-71
"1098","ENSG00000040199","PHLPP2",23035,"PH domain and leucine rich repeat protein phosphatase 2",1.27755625184388,1.93403996477065e-60,1.51455727343916,3.54841684249318e-40
"1099","ENSG00000159423","ALDH4A1",8659,"aldehyde dehydrogenase 4 family member A1",-2.16172694429111,2.33606024147436e-60,-1.86731023748744,1.86937374094529e-08
"1100","ENSG00000131467","PSME3",10197,"proteasome activator subunit 3",0.701948342133842,2.48356433417763e-60,0.622963749086403,7.53541428989952e-20
"1101","ENSG00000140553","UNC45A",55898,"unc-45 myosin chaperone A",-0.605183946335271,2.53325312475599e-60,-0.656813912126831,8.55393727146814e-14
"1102","ENSG00000151576","QTRT2",79691,"queuine tRNA-ribosyltransferase accessory subunit 2",1.18438740268178,2.7057500840603e-60,1.37958076906471,5.72247499594125e-48
"1103","ENSG00000167771","RCOR2",283248,"REST corepressor 2",-1.2750160272322,2.75191322570445e-60,-0.561085067575356,0.000141732418241828
"1104","ENSG00000119471","HSDL2",84263,"hydroxysteroid dehydrogenase like 2",-0.953357669680147,3.389912034451e-60,-1.31169355750511,5.13112182014051e-77
"1105","ENSG00000198925","ATG9A",79065,"autophagy related 9A",-0.733823033371327,3.7366289040248e-60,-0.890237055990109,3.3246697390035e-18
"1106","ENSG00000177732","SOX12",6666,"SRY-box transcription factor 12",-0.679038835859672,7.40935096765878e-60,-0.817582361796503,2.9295394942271e-10
"1107","ENSG00000174749","FAM241A",132720,"family with sequence similarity 241 member A",0.888353633362279,7.85927184217783e-60,0.440867036433303,0.000215884728890455
